cell,n,p_obs,p_indep,diff_pp,pmi
무직 × 경기,89605,0.089605,0.09630200974599999,-0.6697009745999988,-0.07207806622751237
무직 × 서울,67302,0.067302,0.068043320572,-0.07413205719999927,-0.010954615679072598
무직 × 부산,28108,0.028108,0.023982379465,0.41256205350000025,0.15873486158904246
무직 × 경상남,24062,0.024062,0.022928455184,0.11335448160000004,0.04825510896612506
무직 × 인천,20634,0.020634,0.021670284859,-0.10362848590000015,-0.04900176009978992
무직 × 경상북,19615,0.019615,0.018476920001999998,0.11380799980000023,0.05977219389683369
무직 × 대구,19270,0.01927,0.017241157966,0.20288420340000002,0.11125005204496474
무직 × 충청남,14747,0.014747,0.015228820143999997,-0.04818201439999968,-0.03215002243185709
무직 × 전라남,13046,0.013046,0.012633499459,0.04125005409999997,0.03212960025117267
무직 × 전북,13312,0.013312,0.012558927612,0.0753072387999999,0.05823410789417411
무직 × 충청북,10853,0.010853,0.011496554303999998,-0.0643554303999998,-0.057605825269435765
무직 × 강원,11553,0.011553,0.011093939799999999,0.045906020000000165,0.040546148239150794
무직 × 대전,10856,0.010856,0.010523079453999998,0.033292054600000086,0.031147034293987873
무직 × 광주,10316,0.010316,0.010136628306,0.01793716940000009,0.017540659352349768
무직 × 울산,7952,0.007952,0.007830778633000001,0.012122136699999932,0.015361522022308458
무직 × 제주,3950,0.00395,0.004655413877,-0.07054138769999997,-0.16431523806780346
무직 × 세종,2168,0.002168,0.0025468306169999996,-0.037883061699999984,-0.16104460726386055
건물 청소원 × 경기,4579,0.004579,0.004785096962,-0.020609696199999986,-0.044025654765509195
건물 청소원 × 서울,3016,0.003016,0.003380966684,-0.03649666839999999,-0.11423021964210751
건물 청소원 × 부산,1145,0.001145,0.001191647105,-0.0046647104999999935,-0.039931834952308974
건물 청소원 × 경상남,1254,0.001254,0.001139279248,0.011472075199999984,0.09594261834791795
건물 청소원 × 인천,1051,0.001051,0.001076762723,-0.002576272299999985,-0.024216969100762948
건물 청소원 × 경상북,1071,0.001071,0.0009180893939999999,0.0152910606,0.15405330548332635
건물 청소원 × 대구,823,0.000823,0.0008566863019999999,-0.003368630199999999,-0.04011560890398064
건물 청소원 × 충청남,861,0.000861,0.0007566963679999998,0.010430363200000022,0.1291324305273298
건물 청소원 × 전라남,847,0.000847,0.0006277389230000001,0.021926107699999992,0.2995763423295826
건물 청소원 × 전북,764,0.000764,0.000624033564,0.013996643600000004,0.20236363378210181
건물 청소원 × 충청북,630,0.00063,0.0005712458879999999,0.005875411200000015,0.09790007545252472
건물 청소원 × 강원,581,0.000581,0.0005512405999999999,0.0029759400000000107,0.052579382390440264
건물 청소원 × 대전,454,0.000454,0.0005228754379999999,-0.006887543799999991,-0.1412460693969724
건물 청소원 × 광주,484,0.000484,0.000503673282,-0.001967328200000001,-0.03984290114985721
건물 청소원 × 울산,398,0.000398,0.000389099201,0.0008900799000000005,0.022617678752733093
건물 청소원 × 제주,227,0.000227,0.00023132026899999998,-0.0004320268999999995,-0.01885317869917163
건물 청소원 × 세종,68,6.8e-05,0.00012654804899999998,-0.005854804899999998,-0.6211143648648936
건물 경비원 × 경기,4233,0.004233,0.004580616841999999,-0.03476168419999995,-0.07892270917793506
건물 경비원 × 서울,1939,0.001939,0.0032364888439999997,-0.1297488844,-0.5123166758035566
건물 경비원 × 부산,736,0.000736,0.001140724805,-0.04047248049999999,-0.4381890144880269
건물 경비원 × 경상남,1355,0.001355,0.001090594768,0.026440523200000003,0.21707824819259927
건물 경비원 × 인천,840,0.00084,0.001030749743,-0.019074974299999988,-0.204639830416609
건물 경비원 × 경상북,1509,0.001509,0.000878856954,0.06301430459999999,0.5405803115271721
건물 경비원 × 대구,599,0.000599,0.000820077782,-0.022107778199999997,-0.31413759374185524
건물 경비원 × 충청남,1217,0.001217,0.0007243606879999998,0.04926393120000002,0.518854636810872
건물 경비원 × 전라남,1215,0.001215,0.000600913943,0.06140860569999999,0.7040476211759228
건물 경비원 × 전북,943,0.000943,0.000597366924,0.0345633076,0.4565347449727847
건물 경비원 × 충청북,758,0.000758,0.0005468350079999999,0.021116499200000007,0.3265362594330636
건물 경비원 × 강원,723,0.000723,0.0005276845999999999,0.019531540000000007,0.31491046542103956
건물 경비원 × 대전,340,0.00034,0.000500531558,-0.016053155799999993,-0.3867250321043675
건물 경비원 × 광주,319,0.000319,0.00048214996199999997,-0.016314996199999997,-0.41306408735789846
건물 경비원 × 울산,324,0.000324,0.000372471941,-0.0048471941,-0.13941819301562944
건물 경비원 × 제주,341,0.000341,0.00022143532899999998,0.011956467100000001,0.43175189882668846
건물 경비원 × 세종,82,8.2e-05,0.000121140309,-0.0039140309,-0.39023020505300154
경리 사무원 × 경기,4481,0.004481,0.004232738484,0.024826151600000016,0.05699705647136184
경리 사무원 × 서울,2736,0.002736,0.0029906912879999995,-0.02546912879999993,-0.08900756091968957
경리 사무원 × 부산,893,0.000893,0.0010540916099999998,-0.016109160999999976,-0.16584806095632645
경리 사무원 × 경상남,1024,0.001024,0.001007768736,0.0016231264000000044,0.01597781186232877
경리 사무원 × 인천,929,0.000929,0.0009524686859999999,-0.0023468685999999874,-0.024948492056052082
경리 사무원 × 경상북,889,0.000889,0.0008121115079999999,0.007688849200000009,0.09045957965730564
경리 사무원 × 대구,668,0.000668,0.0007577963639999999,-0.00897963639999999,-0.1261265269365812
경리 사무원 × 충청남,768,0.000768,0.0006693485759999998,0.00986514240000002,0.1374847683550946
경리 사무원 × 전라남,617,0.000617,0.0005552770859999999,0.006172291400000009,0.10540178069073979
경리 사무원 × 전북,617,0.000617,0.0005519994479999999,0.006500055200000013,0.11132197762879271
경리 사무원 × 충청북,579,0.000579,0.0005053052159999998,0.007369478400000014,0.136139842747765
경리 사무원 × 강원,436,0.000436,0.00048760919999999986,-0.005160919999999984,-0.11187202200461305
경리 사무원 × 대전,429,0.000429,0.0004625183159999999,-0.003351831599999989,-0.07522923940247991
경리 사무원 × 광주,393,0.000393,0.00044553272399999993,-0.005253272399999991,-0.12546108688940413
경리 사무원 × 울산,303,0.000303,0.000344184282,-0.0041184282000000004,-0.12744441191451203
경리 사무원 × 제주,269,0.000269,0.00020461825799999997,0.006438174200000001,0.2735652925290883
경리 사무원 × 세종,115,0.000115,0.00011194021799999999,0.00030597820000000185,0.026967167430073012
사무 보조원 × 경기,3818,0.003818,0.00357315902,0.024484098000000006,0.06627664123529418
사무 보조원 × 서울,2929,0.002929,0.0025246576400000005,0.04043423599999997,0.14855560242998495
사무 보조원 × 부산,840,0.00084,0.00088983455,-0.004983454999999998,-0.05763365473108384
사무 보조원 × 경상남,763,0.000763,0.0008507300800000002,-0.008773008000000016,-0.10883686718828509
사무 보조원 × 인천,867,0.000867,0.0008040473300000001,0.006295266999999994,0.07538084117503344
사무 보조원 × 경상북,555,0.000555,0.0006855617400000001,-0.013056174000000004,-0.21127044684578208
사무 보조원 × 대구,656,0.000656,0.0006397104200000001,0.0016289579999999911,0.02514518373524428
사무 보조원 × 충청남,476,0.000476,0.00056504528,-0.008904527999999997,-0.1714880152967753
사무 보조원 × 전라남,361,0.000361,0.0004687493300000001,-0.010774933000000013,-0.26119018961738505
사무 보조원 × 전북,393,0.000393,0.00046598244000000007,-0.007298244000000006,-0.1703383391429517
사무 보조원 × 충청북,366,0.000366,0.00042656448,-0.006056448000000002,-0.1531302061594819
사무 보조원 × 강원,329,0.000329,0.000411626,-0.008262600000000004,-0.22405741932389342
